"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-302a-3p","TRPS1","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","SYDE1","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","RASSF2","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","CYB5R4","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","RSBN1","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","RPS6KA3","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","PBK","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","MTF1","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","RGMA","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","ARHGEF3","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","CYB5B","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","CROT","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","NCOA7","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","SOWAHC","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","MYT1L","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","GABPB1","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","LMAN1","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","GPCPD1","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","C2orf69","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","NR2C2","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","GK5","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","FNDC7","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","NPAP1","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","COG5","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","DYNC1LI2","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","DNAJA2","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","C7orf43","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","CFL2","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","GALNT17","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","TOX","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","SLC22A23","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","DYNLT3","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","IRF9","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","PCGF5","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","BCL6","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","MAP3K2","V","BCmicrO","N/A","N/A"
"hsa-miR-302a-3p","CAPRIN2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ARL8B","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CADM2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","EXPH5","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","GMFB","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","GPR137C","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","NR2F2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PFN2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PGBD5","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SERP1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SIRT1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SLC9A2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SYTL4","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ELOA","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TMUB2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TRERF1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","UBE3A","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ABCG4","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","DMTF1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","DPF3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","DYRK4","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","E2F7","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","EBF3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","EDNRB","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","EFR3A","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","EPB41L4B","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ESRP1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","FAM13C","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","FAM160B1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","FNDC3A","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","FOXJ3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","GATAD2B","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","GIGYF1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","GTDC1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","GUCY1A3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","HMBOX1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","HOXD8","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","IRX4","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ISM2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ITFG1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","JAKMIP1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","KBTBD8","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","KCNJ8","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","BICRAL","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","KLF9","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","KPNA2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","LATS2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","LEFTY1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","LEFTY2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PLPPR4","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","LRP4","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","LUC7L2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MARCH11","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MARCH8","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MBNL1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MBNL2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MICA","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MINK1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MNT","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MOB1B","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MTMR4","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","NCOA3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TENM2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","OSR2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PAF1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PCLO","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PDIK1L","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PHLPP2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PIK3CA","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PLEKHM1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","POLR3G","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PRR16","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PTPRD","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RAB24","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RAB7A","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RAP1A","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RASSF2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RBBP6","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RBL2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RBM25","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RC3H2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RHOC","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RPS6KA1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PXYLP1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RSBN1L","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SAR1B","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SATB2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SETBP1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SLC25A36","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ACVR1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SLC39A6","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SLITRK3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SNX13","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SNX5","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SPOP","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SPRY4","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ADCYAP1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SRPX","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TCF20","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TEX2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TMEM100","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TRIM8","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TRPV6","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ADRB1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","UBE2Q2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","UHRF2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","VLDLR","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","WDR26","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ZBTB44","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","API5","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ZC3H12C","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ZNF292","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ZNF711","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ZZZ3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ARID4A","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ARID5B","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ASAP2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ATP6V1B2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","AZIN1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","BAMBI","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","BCL11A","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","LCOR","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","DDIAS","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TRIR","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","C7orf43","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CAMSAP1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CCNJ","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CDK2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CLEC2D","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CPEB1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CRTC2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CUL3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CXCR4","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","DCAF7","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","DCLK1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","DMRT3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","AGPS","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","AKTIP","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CLINT1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","FGF9","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","KLHL15","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","LYRM2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MARK1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PCDH9","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PFKP","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PSEN1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RABEP1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RABGAP1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RTN1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SLC25A27","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SUV39H1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ZCCHC24","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ANKRD13C","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ARX","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CCDC47","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CROT","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","GDF11","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","HIF1AN","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RUBCN","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TFAP4","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TP63","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TRIM44","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ARHGEF3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","FBXO28","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","IRF2BP2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","KIF3B","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MYT1L","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","NR2E1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PLAGL2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ACVR1C","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ARHGEF10","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CC2D1A","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CDC25A","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","DHX40","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","EFNB3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","NFIB","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RAB6A","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RSBN1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TET3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CYP26B1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","E2F2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","HDAC4","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PURA","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SKIDA1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ASF1A","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","BCCIP","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","BMP6","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MYRF","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CNOT6","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CPEB2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","INO80","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MLLT6","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","NR1D2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PHF20L1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SLC25A12","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","WTAP","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ZDHHC17","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ZFPM1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ZNF2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ZNF367","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ZNF608","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","BNC2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TANC2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","TCF7L2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","YPEL2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","C16orf72","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RGL1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SYDE1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","C9orf72","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","FAM168B","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MBNL3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","CDCA7","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","AGO1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ZBTB5","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","GOLGA7","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","COG5","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","E2F3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MAGI3","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MYLK","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","ULK1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","FRMD4B","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","MYBL1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","SYNJ1","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PKN2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","PPARGC1B","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","RUNX2","V","Cupid","N/A","N/A"
"hsa-miR-302a-3p","E2F7","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","EDNRB","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","FAM169A","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","ERVW-1","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","LATS2","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","LCOR","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","REV3L","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","PRDM4","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","SON","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","TGFBR2","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","UBE2B","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","ZNF367","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","CYP26B1","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","CROT","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","ELAVL2","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","SETBP1","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","SLITRK3","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","DPP8","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","FGD4","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","NFIB","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","RPS6KA3","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","SYNC","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","TMEM170B","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","TOX","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","TIPARP","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","USP3","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","ZBTB5","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","BTG1","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","PRDM8","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","CUX2","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","IKZF2","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","TNRC18","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","ASF1A","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","CD44","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","FAM102B","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","SUV39H1","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","ARHGAP31","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","IRF2","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","MIB1","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","LCORL","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","MAP3K2","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","RSF1","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","ARID4B","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","LIN52","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","SASH1","V","DIANA","N/A","N/A"
"hsa-miR-302a-3p","ZNRF3","V","DIANA","N/A","N/A"
"hsa-miR-34a-5p","MRNIP","Functional MTI (Weak)","MIRT790299","HITS-CLIP","28735896"
"hsa-miR-34a-5p","BIRC3","Functional MTI (Weak)","MIRT000071","Microarray, Northern blot","17540599"
"hsa-miR-34a-5p","GRM7","Functional MTI (Weak)","MIRT000073","qRT-PCR","20388499"
"hsa-miR-34a-5p","GRM7","Functional MTI","MIRT000073","Reporter assay;Proteomics","21566225"
"hsa-miR-34a-5p","JAG1","Functional MTI","MIRT000074","Luciferase reporter assay, qRT-PCR, Western blot","20351093"
"hsa-miR-34a-5p","JAG1","Functional MTI","MIRT000074","Flow, Immunoblot, Luciferase reporter assay, Microarray, qRT-PCR","19398721"
"hsa-miR-34a-5p","JAG1","Functional MTI","MIRT000074","Flow, In situ hybridization, Luciferase reporter assay, Microarray, qRT-PCR, Western blot","24307639"
"hsa-miR-34a-5p","MYC","Functional MTI","MIRT000695","Luciferase reporter assay, Western blot, Reporter assay;Western blot;qRT-PCR;Microarray;Other","19696787"
"hsa-miR-34a-5p","MYC","Functional MTI","MIRT000695","Luciferase reporter assay, qRT-PCR, Western blot","21294122"
"hsa-miR-34a-5p","MYC","Functional MTI","MIRT000695","qRT-PCR, Western blot","21297663"
"hsa-miR-34a-5p","MYC","Functional MTI","MIRT000695","Luciferase reporter assay","22159222"
"hsa-miR-34a-5p","HMGA2","Functional MTI (Weak)","MIRT000748","Microarray","19461653"
"hsa-miR-34a-5p","E2F5","Functional MTI (Weak)","MIRT000750","Microarray","19461653"
"hsa-miR-34a-5p","CDC25C","Functional MTI (Weak)","MIRT000751","Microarray","19461653"
"hsa-miR-34a-5p","MYC","Functional MTI (Weak)","MIRT000695","Sequencing","20371350"
"hsa-miR-34a-5p","MYC","Functional MTI (Weak)","MIRT000695","TRAP","24510096"
"hsa-miR-34a-5p","MYC","Functional MTI","MIRT000695","qRT-PCR, Western blot","25572695"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","Luciferase reporter assay","19461653"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","Luciferase reporter assay","18834857"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","qRT-PCR, Western blot","19006648"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","Luciferase reporter assay, Western blot, Northern blot","19029026"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","qRT-PCR, Western blot","20309880"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","Luciferase reporter assay, qRT-PCR, Western blot","19773441"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","Luciferase reporter assay, qRT-PCR, Western blot","22457788"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","Luciferase reporter assay","22159222"
"hsa-miR-34a-5p","MET","Functional MTI (Weak)","MIRT000759","qRT-PCR","21240262"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","Immunofluorescence, qRT-PCR, Western blot","23970470"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","ELISA, Luciferase reporter assay, qRT-PCR","24983493"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","Flow, Immunofluorescence, In situ hybridization, qRT-PCR, Western blot","26313360"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","Immunohistochemistry, qRT-PCR, Western blot","26238271"
"hsa-miR-34a-5p","MET","Functional MTI","MIRT000759","Flow, Luciferase reporter assay, qRT-PCR, Western blot","27513895"
"hsa-miR-34a-5p","MET","Functional MTI (Weak)","MIRT000759","Immunoblot, qRT-PCR","28250026"
"hsa-miR-34a-5p","CDK4","Functional MTI","MIRT000763","Luciferase reporter assay","19461653"
"hsa-miR-34a-5p","CDK4","Functional MTI","MIRT000763","Luciferase reporter assay, Western blot, Microarray","17914404"
"hsa-miR-34a-5p","CDK4","Functional MTI (Weak)","MIRT000763","qRT-PCR","21240262"
"hsa-miR-34a-5p","CDK4","Functional MTI","MIRT000763","Western blot","21128241"
"hsa-miR-34a-5p","CDK4","Functional MTI (Weak)","MIRT000763","qRT-PCR","24504520"
"hsa-miR-34a-5p","CCNE2","Functional MTI","MIRT000768","Luciferase reporter assay","19461653"
"hsa-miR-34a-5p","CCNE2","Functional MTI","MIRT000768","Luciferase reporter assay, Western blot, Microarray","17914404"
"hsa-miR-34a-5p","CCNE2","Functional MTI (Weak)","MIRT000768","PAR-CLIP","23446348"
"hsa-miR-34a-5p","MYCN","Functional MTI","MIRT000980","Luciferase reporter assay, Western blot","18504438"
"hsa-miR-34a-5p","MYCN","Functional MTI","MIRT000980","qRT-PCR, Western blot, Luciferase reporter assay","18505919"
"hsa-miR-34a-5p","MYCN","Functional MTI","MIRT000980","Luciferase reporter assay","19461653"
"hsa-miR-34a-5p","MYCN","Functional MTI","MIRT000980","Luciferase reporter assay, Western blot","22020437"
"hsa-miR-34a-5p","MYCN","Functional MTI","MIRT000980","Immunohistochemistry, Luciferase reporter assay, qRT-PCR, Western blot","22662276"
"hsa-miR-34a-5p","MYCN","Functional MTI","MIRT000980","Western blot","25348795"
"hsa-miR-34a-5p","MYCN","Functional MTI","MIRT000980","Luciferase reporter assay","27764804"
"hsa-miR-34a-5p","MYCN","Functional MTI","MIRT000980","Luciferase reporter assay, qRT-PCR, Western blot","27836543"
"hsa-miR-34a-5p","CDK6","Functional MTI","MIRT001012","qRT-PCR, Luciferase reporter assay, Western blot, Reporter assay","18406353"
"hsa-miR-34a-5p","CDK6","Functional MTI","MIRT001012","Luciferase reporter assay","19461653"
