"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-93-5p","DNAJC10","Functional MTI (Weak)","MIRT524079","PAR-CLIP","23446348"
"hsa-miR-93-5p","CYCS","Functional MTI (Weak)","MIRT524291","PAR-CLIP","23446348"
"hsa-miR-93-5p","CNKSR3","Functional MTI (Weak)","MIRT524453","PAR-CLIP","23446348"
"hsa-miR-93-5p","AGO3","Functional MTI (Weak)","MIRT524979","PAR-CLIP","23446348"
"hsa-miR-93-5p","ZNF93","Functional MTI (Weak)","MIRT525200","PAR-CLIP","22012620"
"hsa-miR-93-5p","TPK1","Functional MTI (Weak)","MIRT525484","PAR-CLIP","22012620"
"hsa-miR-93-5p","SOD2","Functional MTI (Weak)","MIRT525762","HITS-CLIP","22473208"
"hsa-miR-93-5p","SOD2","Functional MTI (Weak)","MIRT525762","PAR-CLIP","22012620"
"hsa-miR-93-5p","NME6","Functional MTI (Weak)","MIRT526635","PAR-CLIP","22012620"
"hsa-miR-93-5p","XIRP2","Functional MTI (Weak)","MIRT527202","PAR-CLIP","22012620"
"hsa-miR-93-5p","TMEM196","Functional MTI (Weak)","MIRT527255","PAR-CLIP","22012620"
"hsa-miR-93-5p","CLEC12B","Functional MTI (Weak)","MIRT527470","PAR-CLIP","22012620"
"hsa-miR-93-5p","CLEC12B","Functional MTI (Weak)","MIRT527470","HITS-CLIP","19536157"
"hsa-miR-93-5p","ZMYM1","Functional MTI (Weak)","MIRT528370","PAR-CLIP","22012620"
"hsa-miR-93-5p","ZMYM1","Functional MTI (Weak)","MIRT528370","PAR-CLIP","20371350"
"hsa-miR-93-5p","TNFAIP8L1","Functional MTI (Weak)","MIRT529999","PAR-CLIP","22012620"
"hsa-miR-93-5p","TNFAIP8L1","Functional MTI (Weak)","MIRT529999","HITS-CLIP","23313552"
"hsa-miR-93-5p","ABHD15","Functional MTI (Weak)","MIRT530587","PAR-CLIP","22012620"
"hsa-miR-93-5p","EXO5","Functional MTI (Weak)","MIRT530985","PAR-CLIP","22012620"
"hsa-miR-93-5p","EXO5","Functional MTI (Weak)","MIRT530985","PAR-CLIP","21572407"
"hsa-miR-93-5p","TNFRSF10B","Functional MTI (Weak)","MIRT531476","PAR-CLIP","22012620"
"hsa-miR-93-5p","TNFRSF10B","Functional MTI (Weak)","MIRT531476","PAR-CLIP","21572407"
"hsa-miR-93-5p","TXK","Functional MTI (Weak)","MIRT531775","PAR-CLIP","22012620"
"hsa-miR-93-5p","TXK","Functional MTI (Weak)","MIRT531775","HITS-CLIP","23313552"
"hsa-miR-93-5p","FHDC1","Functional MTI (Weak)","MIRT532049","PAR-CLIP","22012620"
"hsa-miR-93-5p","SPTLC2","Functional MTI (Weak)","MIRT532614","PAR-CLIP","22012620"
"hsa-miR-93-5p","ZNF385A","Functional MTI (Weak)","MIRT532929","PAR-CLIP","22012620"
"hsa-miR-93-5p","TBL1XR1","Functional MTI (Weak)","MIRT533877","PAR-CLIP","27292025"
"hsa-miR-93-5p","TBL1XR1","Functional MTI (Weak)","MIRT533877","PAR-CLIP","22012620"
"hsa-miR-93-5p","TBL1XR1","Functional MTI (Weak)","MIRT533877","PAR-CLIP","26701625"
"hsa-miR-93-5p","RNASEH1","Functional MTI (Weak)","MIRT534627","PAR-CLIP","22012620"
"hsa-miR-93-5p","RNASEH1","Functional MTI (Weak)","MIRT534627","PAR-CLIP","21572407"
"hsa-miR-93-5p","PRKAR1A","Functional MTI (Weak)","MIRT535029","PAR-CLIP","22012620"
"hsa-miR-93-5p","KMT2B","Functional MTI (Weak)","MIRT536445","PAR-CLIP","22012620"
"hsa-miR-93-5p","KMT2B","Functional MTI (Weak)","MIRT536445","PAR-CLIP","21572407"
"hsa-miR-93-5p","KMT2B","Functional MTI (Weak)","MIRT536445","PAR-CLIP","20371350"
"hsa-miR-93-5p","KCNJ8","Functional MTI (Weak)","MIRT536538","PAR-CLIP","22012620"
"hsa-miR-93-5p","TMEM131L","Functional MTI (Weak)","MIRT536498","PAR-CLIP","22012620"
"hsa-miR-93-5p","FBXL7","Functional MTI (Weak)","MIRT537446","PAR-CLIP","22012620"
"hsa-miR-93-5p","ELAVL2","Functional MTI (Weak)","MIRT537740","PAR-CLIP","22012620"
"hsa-miR-93-5p","DNAJB6","Functional MTI (Weak)","MIRT538045","PAR-CLIP","22012620"
"hsa-miR-93-5p","ADAT2","Functional MTI (Weak)","MIRT539423","PAR-CLIP","22012620"
"hsa-miR-93-5p","FAM89A","Functional MTI (Weak)","MIRT540274","PAR-CLIP","21572407"
"hsa-miR-93-5p","RLIM","Functional MTI (Weak)","MIRT541098","PAR-CLIP","21572407"
"hsa-miR-93-5p","GLO1","Functional MTI (Weak)","MIRT541285","HITS-CLIP","22473208"
"hsa-miR-93-5p","GLO1","Functional MTI (Weak)","MIRT541285","PAR-CLIP","21572407"
"hsa-miR-93-5p","SLC25A46","Functional MTI (Weak)","MIRT542059","PAR-CLIP","21572407"
"hsa-miR-93-5p","DIS3L","Functional MTI (Weak)","MIRT542141","PAR-CLIP","21572407"
"hsa-miR-93-5p","DIS3L","Functional MTI (Weak)","MIRT542141","PAR-CLIP","27292025"
"hsa-miR-93-5p","HSPA4L","Functional MTI (Weak)","MIRT542267","PAR-CLIP","21572407"
"hsa-miR-93-5p","FICD","Functional MTI (Weak)","MIRT543184","PAR-CLIP","21572407"
"hsa-miR-93-5p","RPF2","Functional MTI (Weak)","MIRT543579","PAR-CLIP","20371350"
"hsa-miR-93-5p","PLS1","Functional MTI (Weak)","MIRT543507","PAR-CLIP","21572407"
"hsa-miR-93-5p","RPF2","Functional MTI (Weak)","MIRT543579","PAR-CLIP","21572407"
"hsa-miR-93-5p","CSDE1","Functional MTI (Weak)","MIRT544628","PAR-CLIP","21572407"
"hsa-miR-93-5p","HIST1H2BD","Functional MTI (Weak)","MIRT545202","PAR-CLIP","21572407"
"hsa-miR-93-5p","TMEM200C","Functional MTI (Weak)","MIRT546302","PAR-CLIP","21572407"
"hsa-miR-93-5p","TMEM200C","Functional MTI (Weak)","MIRT546302","PAR-CLIP","20371350"
"hsa-miR-93-5p","RORA","Functional MTI (Weak)","MIRT546698","PAR-CLIP","21572407"
"hsa-miR-93-5p","RORA","Functional MTI (Weak)","MIRT546698","PAR-CLIP","20371350"
"hsa-miR-93-5p","RAP2C","Functional MTI (Weak)","MIRT546823","PAR-CLIP","21572407"
"hsa-miR-93-5p","PLRG1","Functional MTI (Weak)","MIRT547081","PAR-CLIP","21572407"
"hsa-miR-93-5p","ENPP5","Functional MTI (Weak)","MIRT548393","PAR-CLIP","21572407"
"hsa-miR-93-5p","ENPP5","Functional MTI (Weak)","MIRT548393","PAR-CLIP","20371350"
"hsa-miR-93-5p","CLIC4","Functional MTI (Weak)","MIRT548818","PAR-CLIP","21572407"
"hsa-miR-93-5p","CLIC4","Functional MTI (Weak)","MIRT548818","PAR-CLIP","20371350"
"hsa-miR-93-5p","CERCAM","Functional MTI (Weak)","MIRT548871","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-93-5p","LUZP2","Functional MTI (Weak)","MIRT549822","PAR-CLIP","21572407"
"hsa-miR-93-5p","TRAPPC2","Functional MTI (Weak)","MIRT550093","PAR-CLIP","21572407"
"hsa-miR-93-5p","ZNF681","Functional MTI (Weak)","MIRT550304","PAR-CLIP","21572407"
"hsa-miR-93-5p","ZNF107","Functional MTI (Weak)","MIRT551123","PAR-CLIP","21572407"
"hsa-miR-93-5p","F2RL3","Functional MTI (Weak)","MIRT552204","PAR-CLIP","21572407"
"hsa-miR-93-5p","YWHAZ","Functional MTI (Weak)","MIRT552685","PAR-CLIP","21572407"
"hsa-miR-93-5p","YWHAZ","Functional MTI (Weak)","MIRT552685","PAR-CLIP","20371350"
"hsa-miR-93-5p","WIPF2","Functional MTI (Weak)","MIRT552865","PAR-CLIP","21572407"
"hsa-miR-93-5p","WASL","Functional MTI (Weak)","MIRT552895","PAR-CLIP","21572407"
"hsa-miR-93-5p","WASL","Functional MTI (Weak)","MIRT552895","PAR-CLIP","20371350"
"hsa-miR-93-5p","USP48","Functional MTI (Weak)","MIRT553038","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-93-5p","TCF7L2","Functional MTI (Weak)","MIRT553709","PAR-CLIP","21572407"
"hsa-miR-93-5p","SCD","Functional MTI (Weak)","MIRT554412","PAR-CLIP","21572407"
"hsa-miR-93-5p","RUFY2","Functional MTI (Weak)","MIRT554534","PAR-CLIP","21572407"
"hsa-miR-93-5p","RHOC","Functional MTI (Weak)","MIRT554752","PAR-CLIP","21572407"
"hsa-miR-93-5p","RHOC","Functional MTI","MIRT554752","Luciferase reporter assay","25649143"
"hsa-miR-93-5p","RHOC","Functional MTI (Weak)","MIRT554752","PAR-CLIP","26701625"
"hsa-miR-93-5p","POLR3A","Functional MTI (Weak)","MIRT555464","PAR-CLIP","21572407"
"hsa-miR-93-5p","MECP2","Functional MTI (Weak)","MIRT556165","HITS-CLIP","22473208"
"hsa-miR-93-5p","MECP2","Functional MTI (Weak)","MIRT556165","PAR-CLIP","21572407"
"hsa-miR-93-5p","MCC","Functional MTI (Weak)","MIRT556184","PAR-CLIP","21572407"
"hsa-miR-93-5p","LEPROT","Functional MTI (Weak)","MIRT556592","PAR-CLIP","21572407"
"hsa-miR-93-5p","ISOC1","Functional MTI (Weak)","MIRT556904","PAR-CLIP","21572407"
"hsa-miR-93-5p","HOXD11","Functional MTI (Weak)","MIRT557030","PAR-CLIP","21572407"
"hsa-miR-93-5p","GNPTAB","Functional MTI (Weak)","MIRT557592","PAR-CLIP","21572407"
"hsa-miR-93-5p","FEM1B","Functional MTI (Weak)","MIRT557896","PAR-CLIP","21572407"
"hsa-miR-93-5p","FEM1B","Functional MTI (Weak)","MIRT557896","PAR-CLIP","20371350"
"hsa-miR-93-5p","DNAJC28","Functional MTI (Weak)","MIRT558340","PAR-CLIP","21572407"
"hsa-miR-93-5p","DYNC1LI2","Functional MTI (Weak)","MIRT558269","HITS-CLIP","22473208"
"hsa-miR-93-5p","DYNC1LI2","Functional MTI (Weak)","MIRT558269","PAR-CLIP","21572407"
"hsa-miR-93-5p","DNAJC28","Functional MTI (Weak)","MIRT558340","PAR-CLIP","20371350"
"hsa-miR-93-5p","CFL2","Functional MTI (Weak)","MIRT558783","HITS-CLIP","22473208"
"hsa-miR-93-5p","CFL2","Functional MTI (Weak)","MIRT558783","PAR-CLIP","21572407"
"hsa-miR-93-5p","CBX1","Functional MTI (Weak)","MIRT558935","PAR-CLIP","21572407"
"hsa-miR-93-5p","ZNF354B","Functional MTI (Weak)","MIRT561243","PAR-CLIP","20371350"
"hsa-miR-93-5p","HMGB2","Functional MTI (Weak)","MIRT562215","PAR-CLIP","20371350"
"hsa-miR-93-5p","CCDC71L","Functional MTI (Weak)","MIRT562563","PAR-CLIP","20371350"
"hsa-miR-93-5p","CCDC71L","Functional MTI (Weak)","MIRT562563","HITS-CLIP","23313552"
"hsa-miR-93-5p","LRPAP1","Functional MTI (Weak)","MIRT562965","PAR-CLIP","20371350"
"hsa-miR-93-5p","DSPP","Functional MTI (Weak)","MIRT563379","PAR-CLIP","20371350"
"hsa-miR-93-5p","ZNF35","Functional MTI (Weak)","MIRT564683","PAR-CLIP","20371350"
"hsa-miR-93-5p","SESN3","Functional MTI (Weak)","MIRT565707","PAR-CLIP","20371350"
"hsa-miR-93-5p","SCAMP2","Functional MTI (Weak)","MIRT565917","HITS-CLIP","22473208"
"hsa-miR-93-5p","SCAMP2","Functional MTI (Weak)","MIRT565917","PAR-CLIP","20371350"
"hsa-miR-93-5p","SCAMP2","Functional MTI (Weak)","MIRT565917","PAR-CLIP","26701625"
"hsa-miR-93-5p","RACGAP1","Functional MTI (Weak)","MIRT566149","PAR-CLIP","20371350"
"hsa-miR-93-5p","LRP12","Functional MTI (Weak)","MIRT566887","PAR-CLIP","20371350"
"hsa-miR-93-5p","KCNB1","Functional MTI (Weak)","MIRT567057","PAR-CLIP","20371350"
"hsa-miR-93-5p","ITGB1","Functional MTI (Weak)","MIRT567113","PAR-CLIP","20371350"
"hsa-miR-93-5p","FGFR1OP","Functional MTI (Weak)","MIRT567543","PAR-CLIP","20371350"
"hsa-miR-93-5p","EIF4A2","Functional MTI (Weak)","MIRT567685","PAR-CLIP","20371350"
"hsa-miR-93-5p","CRK","Functional MTI (Weak)","MIRT567924","HITS-CLIP","22473208"
"hsa-miR-93-5p","CRK","Functional MTI (Weak)","MIRT567924","PAR-CLIP","20371350"
"hsa-miR-93-5p","COX6B1","Functional MTI (Weak)","MIRT567992","PAR-CLIP","20371350"
"hsa-miR-93-5p","BICD2","Functional MTI (Weak)","MIRT568273","PAR-CLIP","20371350"
"hsa-miR-93-5p","CCDC6","Functional MTI (Weak)","MIRT568180","PAR-CLIP","20371350"
"hsa-miR-93-5p","CKAP2","Functional MTI (Weak)","MIRT571015","PAR-CLIP","20371350"
"hsa-miR-93-5p","RPRD2","Functional MTI (Weak)","MIRT571694","PAR-CLIP","20371350"
"hsa-miR-93-5p","RPL17-C18orf32","Functional MTI (Weak)","MIRT571724","PAR-CLIP","20371350"
"hsa-miR-93-5p","NKIRAS1","Functional MTI (Weak)","MIRT571867","PAR-CLIP","20371350"
"hsa-miR-93-5p","AGMAT","Functional MTI (Weak)","MIRT572676","PAR-CLIP","20371350"
"hsa-miR-93-5p","AGMAT","Functional MTI (Weak)","MIRT572676","HITS-CLIP","23313552"
"hsa-miR-93-5p","RBM12B","Functional MTI (Weak)","MIRT573708","HITS-CLIP","22473208"
"hsa-miR-93-5p","RBM12B","Functional MTI (Weak)","MIRT573708","PAR-CLIP","20371350"
"hsa-miR-93-5p","SNAP47","Functional MTI (Weak)","MIRT573916","PAR-CLIP","20371350"
"hsa-miR-93-5p","PIWIL2","Functional MTI (Weak)","MIRT608368","HITS-CLIP","24906430"
"hsa-miR-93-5p","PIWIL2","Functional MTI (Weak)","MIRT608368","HITS-CLIP","23824327"
"hsa-miR-93-5p","PIWIL2","Functional MTI (Weak)","MIRT608368","HITS-CLIP","23313552"
"hsa-miR-93-5p","PIWIL2","Functional MTI (Weak)","MIRT608368","HITS-CLIP","27418678"
"hsa-miR-93-5p","PIWIL2","Functional MTI (Weak)","MIRT608368","HITS-CLIP","28735896"
"hsa-miR-93-5p","MYH9","Functional MTI (Weak)","MIRT608748","HITS-CLIP","24906430"
"hsa-miR-93-5p","PRKCB","Functional MTI (Weak)","MIRT608974","HITS-CLIP","24906430"
"hsa-miR-93-5p","PRKCB","Functional MTI (Weak)","MIRT608974","HITS-CLIP","27418678"
"hsa-miR-93-5p","BRI3BP","Functional MTI (Weak)","MIRT610999","HITS-CLIP","23824327"
"hsa-miR-93-5p","BRI3BP","Functional MTI (Weak)","MIRT610999","HITS-CLIP","19536157"
"hsa-miR-93-5p","FEM1A","Functional MTI (Weak)","MIRT611836","HITS-CLIP","23824327"
"hsa-miR-93-5p","FEM1A","Functional MTI (Weak)","MIRT611836","HITS-CLIP","19536157"
"hsa-miR-93-5p","FEM1A","Functional MTI (Weak)","MIRT611836","HITS-CLIP","28735896"
"hsa-miR-93-5p","RANGAP1","Functional MTI (Weak)","MIRT612611","HITS-CLIP","23824327"
"hsa-miR-93-5p","RANGAP1","Functional MTI (Weak)","MIRT612611","HITS-CLIP","28735896"
"hsa-miR-93-5p","WDR53","Functional MTI (Weak)","MIRT614263","HITS-CLIP","23824327"
"hsa-miR-93-5p","WDR53","Functional MTI (Weak)","MIRT614263","HITS-CLIP","23313552"
"hsa-miR-93-5p","SPIB","Functional MTI (Weak)","MIRT615176","HITS-CLIP","23824327"
"hsa-miR-93-5p","SPIB","Functional MTI (Weak)","MIRT615176","HITS-CLIP","28735896"
"hsa-miR-93-5p","FAXC","Functional MTI (Weak)","MIRT615447","HITS-CLIP","23824327"
"hsa-miR-93-5p","ELOC","Functional MTI (Weak)","MIRT616172","HITS-CLIP","23824327"
"hsa-miR-93-5p","FAM126B","Functional MTI (Weak)","MIRT616438","HITS-CLIP","22473208"
"hsa-miR-93-5p","FAM126B","Functional MTI (Weak)","MIRT616438","HITS-CLIP","23824327"
"hsa-miR-93-5p","POLM","Functional MTI (Weak)","MIRT619841","HITS-CLIP","23824327"
"hsa-miR-93-5p","POLM","Functional MTI (Weak)","MIRT619841","HITS-CLIP","23313552"
"hsa-miR-93-5p","TM4SF5","Functional MTI (Weak)","MIRT620977","HITS-CLIP","23824327"
"hsa-miR-93-5p","CBX8","Functional MTI (Weak)","MIRT624433","HITS-CLIP","23824327"
"hsa-miR-93-5p","C15orf41","Functional MTI (Weak)","MIRT625080","HITS-CLIP","23824327"
"hsa-miR-93-5p","ATAT1","Functional MTI (Weak)","MIRT626038","HITS-CLIP","23824327"
"hsa-miR-93-5p","ATAT1","Functional MTI (Weak)","MIRT626038","HITS-CLIP","23313552"
"hsa-miR-93-5p","PNRC1","Functional MTI (Weak)","MIRT626221","HITS-CLIP","23824327"
"hsa-miR-93-5p","PNRC1","Functional MTI (Weak)","MIRT626221","HITS-CLIP","19536157"
"hsa-miR-93-5p","HIST1H2BG","Functional MTI (Weak)","MIRT626930","HITS-CLIP","23824327"
"hsa-miR-93-5p","MELK","Functional MTI (Weak)","MIRT628565","HITS-CLIP","23824327"
"hsa-miR-93-5p","CBX5","Functional MTI (Weak)","MIRT633122","HITS-CLIP","23824327"
"hsa-miR-93-5p","APOH","Functional MTI (Weak)","MIRT634098","HITS-CLIP","23824327"
"hsa-miR-93-5p","PAK6","Functional MTI (Weak)","MIRT634455","HITS-CLIP","23824327"
"hsa-miR-93-5p","HIP1","Functional MTI (Weak)","MIRT634646","HITS-CLIP","23824327"
"hsa-miR-93-5p","GTF2H2C","Functional MTI (Weak)","MIRT634955","HITS-CLIP","23824327"
"hsa-miR-93-5p","GTF2H2C","Functional MTI (Weak)","MIRT634955","HITS-CLIP","23313552"
"hsa-miR-93-5p","OSTM1","Functional MTI (Weak)","MIRT640013","HITS-CLIP","23824327"
"hsa-miR-93-5p","SPCS1","Functional MTI (Weak)","MIRT641706","HITS-CLIP","23824327"
"hsa-miR-93-5p","USP32","Functional MTI (Weak)","MIRT641806","HITS-CLIP","22473208"
"hsa-miR-93-5p","USP32","Functional MTI (Weak)","MIRT641806","HITS-CLIP","23824327"
"hsa-miR-93-5p","POLR3F","Functional MTI (Weak)","MIRT645215","HITS-CLIP","23824327"
"hsa-miR-93-5p","ICA1L","Functional MTI (Weak)","MIRT662407","HITS-CLIP","23824327"
"hsa-miR-93-5p","ICA1L","Functional MTI (Weak)","MIRT662407","HITS-CLIP","23313552"
"hsa-miR-93-5p","LSM3","Functional MTI (Weak)","MIRT664228","HITS-CLIP","23824327"
"hsa-miR-93-5p","CYB5A","Functional MTI (Weak)","MIRT664394","HITS-CLIP","23824327"
"hsa-miR-93-5p","LIAS","Functional MTI (Weak)","MIRT664794","HITS-CLIP","23824327"
"hsa-miR-93-5p","LIAS","Functional MTI (Weak)","MIRT664794","HITS-CLIP","22927820"
"hsa-miR-93-5p","MFSD2A","Functional MTI (Weak)","MIRT673134","HITS-CLIP","23824327"
"hsa-miR-93-5p","DHODH","Functional MTI (Weak)","MIRT675839","HITS-CLIP","23824327"
"hsa-miR-93-5p","DHODH","Functional MTI (Weak)","MIRT675839","HITS-CLIP","23313552"
"hsa-miR-93-5p","DEGS1","Functional MTI (Weak)","MIRT677155","HITS-CLIP","23824327"
"hsa-miR-93-5p","C15orf40","Functional MTI (Weak)","MIRT677261","HITS-CLIP","23824327"
"hsa-miR-93-5p","SRCAP","Functional MTI (Weak)","MIRT678748","HITS-CLIP","23824327"
"hsa-miR-93-5p","GATAD1","Functional MTI (Weak)","MIRT680374","HITS-CLIP","23824327"
"hsa-miR-93-5p","GATAD1","Functional MTI (Weak)","MIRT680374","HITS-CLIP","23313552"
"hsa-miR-93-5p","ZNF785","Functional MTI (Weak)","MIRT680701","HITS-CLIP","23706177"
"hsa-miR-93-5p","WDR73","Functional MTI (Weak)","MIRT680779","HITS-CLIP","23706177"
"hsa-miR-93-5p","RMND1","Functional MTI (Weak)","MIRT681411","HITS-CLIP","23706177"
"hsa-miR-93-5p","ABI2","Functional MTI (Weak)","MIRT681705","HITS-CLIP","23706177"
"hsa-miR-93-5p","N4BP2L2","Functional MTI (Weak)","MIRT681841","HITS-CLIP","23706177"
"hsa-miR-93-5p","RAB42","Functional MTI (Weak)","MIRT682332","HITS-CLIP","23706177"
"hsa-miR-93-5p","FAAP24","Functional MTI (Weak)","MIRT683330","HITS-CLIP","23313552"
"hsa-miR-93-5p","ESR2","Functional MTI (Weak)","MIRT683400","HITS-CLIP","23313552"
"hsa-miR-93-5p","ZNF7","Functional MTI (Weak)","MIRT683504","HITS-CLIP","23313552"
"hsa-miR-93-5p","C11orf54","Functional MTI (Weak)","MIRT683536","HITS-CLIP","23313552"
"hsa-miR-93-5p","OCIAD1","Functional MTI (Weak)","MIRT683887","HITS-CLIP","23313552"
"hsa-miR-93-5p","MYLK3","Functional MTI (Weak)","MIRT683960","HITS-CLIP","23313552"
"hsa-miR-93-5p","QRFPR","Functional MTI (Weak)","MIRT683989","HITS-CLIP","23313552"
"hsa-miR-93-5p","CEP104","Functional MTI (Weak)","MIRT684145","HITS-CLIP","23313552"
"hsa-miR-93-5p","TLR7","Functional MTI (Weak)","MIRT684092","HITS-CLIP","23313552"
"hsa-miR-93-5p","BCAS4","Functional MTI (Weak)","MIRT684370","HITS-CLIP","23313552"
"hsa-miR-93-5p","ORAI2","Functional MTI (Weak)","MIRT684586","HITS-CLIP","23313552"
"hsa-miR-93-5p","PDE4C","Functional MTI (Weak)","MIRT684660","HITS-CLIP","23313552"
"hsa-miR-93-5p","GTF2IRD2B","Functional MTI (Weak)","MIRT684629","HITS-CLIP","23313552"
"hsa-miR-93-5p","LRRD1","Functional MTI (Weak)","MIRT684725","HITS-CLIP","23313552"
"hsa-miR-93-5p","DNAJB13","Functional MTI (Weak)","MIRT684754","HITS-CLIP","23313552"
"hsa-miR-93-5p","MYO1F","Functional MTI (Weak)","MIRT684799","HITS-CLIP","23313552"
"hsa-miR-93-5p","CD28","Functional MTI (Weak)","MIRT684931","HITS-CLIP","23313552"
"hsa-miR-93-5p","DCTN5","Functional MTI (Weak)","MIRT685207","HITS-CLIP","23313552"
"hsa-miR-93-5p","F2RL1","Functional MTI (Weak)","MIRT685260","HITS-CLIP","23313552"
"hsa-miR-93-5p","CCL5","Functional MTI (Weak)","MIRT685363","HITS-CLIP","23313552"
"hsa-miR-93-5p","ASB16","Functional MTI (Weak)","MIRT685328","HITS-CLIP","23313552"
"hsa-miR-93-5p","MSH3","Functional MTI (Weak)","MIRT685531","HITS-CLIP","23313552"
"hsa-miR-93-5p","KCNK6","Functional MTI (Weak)","MIRT685590","HITS-CLIP","23313552"
"hsa-miR-93-5p","C12orf65","Functional MTI (Weak)","MIRT685754","HITS-CLIP","23313552"
"hsa-miR-93-5p","BHMT2","Functional MTI (Weak)","MIRT685721","HITS-CLIP","23313552"
"hsa-miR-93-5p","ZNF426","Functional MTI (Weak)","MIRT685795","HITS-CLIP","23313552"
"hsa-miR-93-5p","RTN2","Functional MTI (Weak)","MIRT685895","HITS-CLIP","23313552"
"hsa-miR-93-5p","PTGIS","Functional MTI (Weak)","MIRT685967","HITS-CLIP","23313552"
"hsa-miR-93-5p","HS3ST1","Functional MTI (Weak)","MIRT686168","HITS-CLIP","23313552"
"hsa-miR-93-5p","TNIP3","Functional MTI (Weak)","MIRT686118","HITS-CLIP","23313552"
"hsa-miR-93-5p","WWC1","Functional MTI (Weak)","MIRT686295","HITS-CLIP","23313552"
"hsa-miR-93-5p","VPS53","Functional MTI (Weak)","MIRT686333","HITS-CLIP","23313552"
"hsa-miR-93-5p","LINC00598","Functional MTI (Weak)","MIRT686456","HITS-CLIP","23313552"
"hsa-miR-93-5p","TRIOBP","Functional MTI (Weak)","MIRT686510","HITS-CLIP","23313552"
"hsa-miR-93-5p","TRAF3IP2","Functional MTI (Weak)","MIRT686539","HITS-CLIP","23313552"
"hsa-miR-93-5p","TMOD3","Functional MTI (Weak)","MIRT686594","HITS-CLIP","23313552"
"hsa-miR-93-5p","SLC7A11","Functional MTI (Weak)","MIRT686839","HITS-CLIP","23313552"
"hsa-miR-93-5p","SLC1A5","Functional MTI (Weak)","MIRT686892","HITS-CLIP","23313552"
"hsa-miR-93-5p","RNF115","Functional MTI (Weak)","MIRT687056","HITS-CLIP","23313552"
"hsa-miR-93-5p","SERINC1","Functional MTI (Weak)","MIRT686992","HITS-CLIP","23313552"
"hsa-miR-93-5p","RABGAP1L","Functional MTI (Weak)","MIRT687091","HITS-CLIP","23313552"
"hsa-miR-93-5p","PDHB","Functional MTI (Weak)","MIRT687266","HITS-CLIP","23313552"
"hsa-miR-93-5p","MANEAL","Functional MTI (Weak)","MIRT687608","HITS-CLIP","23313552"
"hsa-miR-93-5p","LRIF1","Functional MTI (Weak)","MIRT687662","HITS-CLIP","23313552"
"hsa-miR-93-5p","GTF2IRD2","Functional MTI (Weak)","MIRT687995","HITS-CLIP","23313552"
"hsa-miR-93-5p","ISCA2","Functional MTI (Weak)","MIRT687870","HITS-CLIP","23313552"
"hsa-miR-93-5p","GEMIN8","Functional MTI (Weak)","MIRT688135","HITS-CLIP","23313552"
"hsa-miR-93-5p","FKBP14","Functional MTI (Weak)","MIRT688229","HITS-CLIP","23313552"
"hsa-miR-93-5p","FAM213A","Functional MTI (Weak)","MIRT688287","HITS-CLIP","23313552"
"hsa-miR-93-5p","DNAJB4","Functional MTI (Weak)","MIRT688469","HITS-CLIP","23313552"
"hsa-miR-93-5p","DDI2","Functional MTI (Weak)","MIRT688518","HITS-CLIP","23313552"
"hsa-miR-93-5p","CPS1","Functional MTI (Weak)","MIRT688712","HITS-CLIP","23313552"
"hsa-miR-93-5p","CPT1A","Functional MTI (Weak)","MIRT688678","HITS-CLIP","23313552"
"hsa-miR-93-5p","CAPZA2","Functional MTI (Weak)","MIRT688842","HITS-CLIP","23313552"
"hsa-miR-93-5p","CAPZA2","Functional MTI (Weak)","MIRT688842","HITS-CLIP","27418678"
"hsa-miR-93-5p","ZBTB25","Functional MTI (Weak)","MIRT689124","HITS-CLIP","23313552"
"hsa-miR-93-5p","ZNF665","Functional MTI (Weak)","MIRT689186","HITS-CLIP","23313552"
"hsa-miR-93-5p","GTF2H3","Functional MTI (Weak)","MIRT689811","HITS-CLIP","23313552"
"hsa-miR-93-5p","HIST1H2BJ","Functional MTI (Weak)","MIRT689856","HITS-CLIP","23313552"
"hsa-miR-93-5p","IRAK4","Functional MTI (Weak)","MIRT690751","HITS-CLIP","23313552"
"hsa-miR-93-5p","ZNF578","Functional MTI (Weak)","MIRT690996","HITS-CLIP","23313552"
"hsa-miR-93-5p","ZNF578","Functional MTI (Weak)","MIRT690996","PAR-CLIP","27292025"
"hsa-miR-93-5p","NUGGC","Functional MTI (Weak)","MIRT691088","HITS-CLIP","23313552"
"hsa-miR-93-5p","CCDC125","Functional MTI (Weak)","MIRT691590","HITS-CLIP","23313552"
"hsa-miR-93-5p","KIAA1841","Functional MTI (Weak)","MIRT691345","HITS-CLIP","23313552"
"hsa-miR-93-5p","IPP","Functional MTI (Weak)","MIRT691626","HITS-CLIP","23313552"
