"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-16-5p","AHCYL2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","AHSA1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ASB7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CHD6","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CREB3L1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","DACH1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","DCUN1D4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","E2F7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FAM133B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FAM222B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FAT4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FNDC3B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FOXG1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FSD1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","G2E3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GOLT1B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GRM7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HECTD1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HMGA2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HNRNPA2B1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HSPA4L","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","IGF2R","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KCNK7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ADGRL2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LRP1B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LSM11","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MAFK","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MAP2K1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NLGN1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NR3C1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PCDH19","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PCDH9","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PELI1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PID1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PIK3R1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PLAGL1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PPM1D","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PTCH1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PTEN","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PTPRD","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RAF1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RAP2C","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RASSF8","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RPS6KA3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RTN4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLITRK1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SNCG","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SOWAHC","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TAF15","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TRPC4AP","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZFHX4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ANK2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ARPP19","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ATG9A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","BAG5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","BTF3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","C14orf37","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CCDC178","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NOL4L","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CCDC28A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CD164","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CDC42","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CTIF","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","DUSP7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","AGO4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","EPB41L4B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FNTA","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HCN1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KLC2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LATS2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NCOA4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NECAP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NXPH1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PAFAH1B1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PLPP6","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RPRD2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RSBN1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SGK1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SNRK","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SPTLC1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","STRBP","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SUZ12","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TBL1XR1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","UBQLNL","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","UNC80","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","WASL","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","WDTC1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF148","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF768","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ANKIB1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ATXN7L3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CAMSAP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CNTNAP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","COL4A3BP","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","DCTN4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FAM122A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FEM1C","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KMT2A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MYBL1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PAK1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PTPN4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PURB","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RUNX1T1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC12A4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SPATC1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SYNCRIP","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TUT1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","UBR3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","WEE1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","YTHDF2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZBTB34","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZFHX3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ACACA","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ARGLU1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ATXN2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CKB","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","EFNB2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","EIF4B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FGF1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FOXP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GLUD1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GRIN2A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KLHL2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KRTAP11-1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KMT2B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KMT2D","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NRP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PDK4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PPP6R3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RAB35","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC44A1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","STAG1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMEM33","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZBTB33","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CDC27","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","COPS2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CTDSPL","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","DENND4A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","AGO1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FERMT2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RIC1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KIF3B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LMAN2L","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LRIG1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PELI2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PPP3CB","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SCN2A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SEPT11","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SYN2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ARL3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","BCL9","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CDC42EP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","DMTF1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ADGRL1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MBNL2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PTH","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SERPINB13","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SH3BGRL2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC25A53","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GLRA2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MCU","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MYT1L","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NYNRIN","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RPS6KA6","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SCAI","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TLK1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","YTHDC1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","YWHAQ","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CDK5R1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","COL12A1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","EMX1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FBXO21","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","IKBKB","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LRP6","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NAA25","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","BAZ2A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","C5orf24","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CDC37L1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CDC42SE2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","EGLN2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","EIF4E","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FCHSD2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FOXJ3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FZD10","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RIMKLB","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RNF111","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SENP5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLITRK2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LMNB1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MAP7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ONECUT2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RASSF5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TET3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CAPZA2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GALNT7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NCKAP5L","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PPP1R11","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","XPO7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZIC3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","AKAP12","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","BAIAP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","BCL11A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","AFF2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ATP1B4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CACNB4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CDK17","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CUL2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FRY","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KLHL18","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MNT","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PAFAH1B2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","BORCS6","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CHMP4B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FAM120A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FKBP1A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NUAK2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TXNDC17","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CCP110","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","EPB41L1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GNAL","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HOXA3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TLE4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PPP1R14C","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SMURF2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","USP12","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","VTI1A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ARHGAP5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CHD2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CTNND1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HIGD1A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RIMS1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SRSF10","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ABI2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","EED","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ELL2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","QKI","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TFAP4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZBTB10","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF275","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","BLMH","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","CD163","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ENPP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","OGT","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PPM1E","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SYNJ1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","AKT3","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","RSPO3","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","C1orf21","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","CPEB2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","FBXW7","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","FGF2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","PLAG1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","ASH1L","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","CCNE1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","CTTNBP2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","OMG","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","PAPPA","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","PRDM4","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","SALL1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","SMURF1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","TLK1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","STK33","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","USP25","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","TSPYL2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","ZBTB34","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","WEE1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","ARHGAP20","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","ATXN7L2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","CDC37L1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","CFAP45","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","CHEK1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","BTRC","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","CACUL1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","DYRK1B","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","GOLGA1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","IHH","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","MED26","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","KDSR","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","LSM11","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","MGAT4A","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","SLIT2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","PPM1D","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","RFWD2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","MYB","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","RAB9B","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","SLC11A2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","SLC20A2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","TENM2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","SREK1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","WIPI2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","WNT3A","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","DESI1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","ATXN2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","CCNT2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","CD2AP","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","FOSL2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","GAREM1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","MOB3B","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","RARS","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","RBM6","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","SLC35G1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","SEL1L3","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","SMAD7","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","PTH","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","YTHDC1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","CDK17","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","EDA","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","PDZD8","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","DCAF8","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","MTMR3","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","TNRC6B","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","STOX2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","SEMA6D","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","EPHA7","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","UBE4B","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","DLEU7","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","E2F3","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","NYNRIN","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","IPO7","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","MBNL2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","KIF5C","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","NOS1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","PTPN4","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","SLC2A3","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","TMEM74B","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","ZMYM2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","DDX3Y","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","CDK5R1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","UBQLNL","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","PRRC2C","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","RECK","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","RREB1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","HSPA8","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","WNT7A","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","FZD10","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","N4BP1","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","SIPA1L2","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","UBR3","V","DIANA","N/A","N/A"
"hsa-miR-16-5p","AMER1 mutants destabilize the destruction complex","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","APC truncation mutants have impaired AXIN binding","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","APC/C-mediated degradation of cell cycle proteins","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","AURKA Activation by TPX2","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","AXIN missense mutants destabilize the destruction complex","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","AXIN mutants destabilize the destruction complex activating WNT signaling","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Activation of the mRNA upon binding of the cap-binding complex and eIFs and subsequent binding to 43S","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Adaptive Immune System","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Amino acid transport across the plasma membrane","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Amplification of signal from the kinetochores","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Antigen processing: Ubiquitination & Proteasome degradation","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Antiviral mechanism by IFN-stimulated genes","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Association of TriC/CCT with target proteins during biosynthesis","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Autophagy","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Axon guidance","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Beta-catenin independent WNT signaling","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","COPI-dependent Golgi-to-ER retrograde traffic","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Ca2+ pathway","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Cap-dependent Translation Initiation","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Cell Cycle","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Cell Cycle Checkpoints","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Cell Cycle Mitotic","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Cellular Senescence","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Cellular response to heat stress","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Cellular responses to external stimuli","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Cellular responses to stress","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Centrosome maturation","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Chaperonin-mediated protein folding","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Class I MHC mediated antigen processing & presentation","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Constitutive Signaling by EGFRvIII","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Cyclin A/B1/B2 associated events during G2/M transition","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Cytokine Signaling in Immune system","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","Cytosolic tRNA aminoacylation","strong","miRPathDB 2.0","N/A","N/A"
"hsa-miR-16-5p","DNA Damage/Telomere Stress Induced Senescence","strong","miRPathDB 2.0","N/A","N/A"
